t,x,xdot,xddot,drag_aero,drag_hover,drag_brake,brakegap,Fload_brakes
0.16,0.0123735809074405,0.153436106353307,0.93745438478657,-3.90242206409453e-06,-0.00355420090295824,-0.000880797308354855,25,-4.30171120400556
0.17,0.0139546751686734,0.162782745893282,0.934663953997462,-4.42683296225568e-06,-0.00378222148210111,-0.000936699901301357,25,-4.41122719613619
0.18,0.01562909697869,0.172101616110034,0.931887021675195,-4.98258523685149e-06,-0.00400917019457941,-0.000992267029032351,25,-4.52028353733367
0.19,0.0173965693143061,0.181392851013178,0.929123490314411,-5.56939337469847e-06,-0.00423505446296331,-0.00104750149387498,25,-4.62887911700393
0.2,0.0192568164876056,0.19065658364673,0.92637326335527,-6.18697456116367e-06,-0.00445988164085629,-0.00110240606804122,25,-4.73701298743014
0.21,0.0212095641363315,0.19989294609845,0.923636245171968,-6.83504864979563e-06,-0.00468365901370079,-0.0011569834940237,25,-4.84468435582883
0.22,0.0232545392143691,0.209102069509064,0.920912341061412,-7.51333813236291e-06,-0.00490639379957237,-0.0012112364849852,25,-4.95189257680117
0.23,0.0253914699823213,0.218284084081385,0.918201457232065,-8.2215681092936e-06,-0.00512809314996298,-0.00126516772514226,25,-5.0586371451572
0.24,0.0276200859981748,0.227439119089314,0.915503500792958,-8.95946626050966e-06,-0.00534876415055307,-0.00131877987014283,25,-5.16491768909247
0.25,0.0299401181080551,0.236567302886743,0.912818379742847,-9.72676281664995e-06,-0.00556841382197294,-0.00137207554743804,25,-5.27073396369764
0.26,0.0323512984370705,0.245668762916338,0.910146002959544,-1.05231905306758e-05,-0.00578704912055354,-0.00142505735664831,25,-5.3760858447829
0.27,0.0348533603802434,0.254743625718232,0.907486280189388,-1.1348484649853e-05,-0.00600467693906675,-0.0014777278699238,25,-5.48097332300009
0.28,0.0374460385935275,0.263792016938601,0.904839122036872,-1.2202382888105e-05,-0.0062213041074555,-0.00153008963229939,25,-5.58539649824661
0.29,0.0401290689849113,0.272814061338145,0.902204439954424,-1.30846253987311e-05,-0.00643693739355363,-0.00158214516204421,25,-5.68935557433615
0.3,0.0429021887056043,0.281809882800468,0.899582146232322,-1.39949547474833e-05,-0.00665158350379597,-0.00163389695100579,25,-5.79285085392183
0.31,0.0457651361413085,0.290779604340356,0.896972153988767,-1.49331158859982e-05,-0.00686524908391851,-0.00168534746494914,25,-5.89588273365892
0.32,0.04871765090357,0.299723348111957,0.894374377160085,-1.58988561255764e-05,-0.00707794071964906,-0.00173649914389047,25,-5.99845169959419
0.33,0.0517594738212142,0.308641235416868,0.891788730491079,-1.68919251113054e-05,-0.00728966493738831,-0.00178735440242604,25,-6.10055832277054
0.34,0.0548903469318591,0.317533386712123,0.889215129525507,-1.79120747965207e-05,-0.00750042820488176,-0.00183791563005599,25,-6.20220325503552
0.35,0.0581100134735102,0.32639992161809,0.886653490596701,-1.89590594175985e-05,-0.0077102369318823,-0.00188818519150323,25,-6.30338722504358
0.36,0.061418217876232,0.335240958926273,0.884103730818321,-2.00326354690774e-05,-0.00791909747080387,-0.00193816542702766,25,-6.40411103444201
0.37,0.0648147057538985,0.344056616607025,0.88156576807523,-2.11325616791015e-05,-0.0081270161173662,-0.00198785865273555,25,-6.50437555423154
0.38,0.0682992238960195,0.35284701181717,0.879039521014505,-2.22585989851822e-05,-0.00833399911123084,-0.00203726716088442,25,-6.60418172129256
0.39,0.071871520259643,0.361612260907536,0.876524909036569,-2.34105105102727e-05,-0.00854005263662869,-0.00208639322018328,25,-6.70353053506908
0.4,0.0755313439613327,0.3703524794304,0.874021852286452,-2.45880615391501e-05,-0.00874518282297877,-0.00213523907608846,25,-6.80242305440231
0.41,0.0792784452692189,0.379067782146852,0.871530271645166,-2.5791019495102e-05,-0.00894939574549902,-0.00218380695109498,25,-6.90086039450672
0.42,0.0831125755951235,0.387758283034064,0.869050088721209,-2.70191539169118e-05,-0.00915269742580872,-0.00223209904502369,25,-6.99884372408157
0.43,0.0870334874867563,0.396424095292486,0.86658122584218,-2.82722364361382e-05,-0.00935509383252277,-0.00228011753530411,25,-7.09637426255134
0.44,0.0910409346199835,0.405065331352951,0.86412360604651,-2.95500407546853e-05,-0.00955659088183826,-0.0023278645772531,25,-7.19345327742881
0.45,0.0951346717911667,0.413682102883704,0.861677153075315,-3.08523426226585e-05,-0.00975719443811299,-0.00237534230434947,25,-7.29008208179505
0.46,0.099314454909572,0.422274520797348,0.85924179136435,-3.21789198165014e-05,-0.00995691031443641,-0.00242255282850449,25,-7.38626203189052
0.47,0.103580040989847,0.430842695257709,0.856817446036082,-3.35295521174108e-05,-0.010155744273193,-0.00246949824032855,25,-7.48199452481235
0.48,0.107931188144569,0.439386735686627,0.854404042891867,-3.49040212900248e-05,-0.0103537020266182,-0.00251618060939379,25,-7.57728099631242
0.49,0.112367655576855,0.44790675077067,0.85200150840424,-3.63021110613795e-05,-0.0105507892373468,-0.00256260198449298,25,-7.6721229186919
0.5,0.116889203573048,0.456402848467763,0.849609769709298,-3.77236071001319e-05,-0.0107470115189544,-0.00260876439389468,25,-7.76652179878746
0.51,0.121495593495455,0.464875136013755,0.847228754599204,-3.91682969960436e-05,-0.0109423744364916,-0.00265466984559457,25,-7.8604791760451
0.52,0.126186587775168,0.473323719928902,0.844858391514775,-4.06359702397216e-05,-0.011136883507011,-0.00270032032756323,25,-7.95399662067747
0.53,0.130961949904934,0.481748706024284,0.842498609538185,-4.21264182026142e-05,-0.0113305442000879,-0.00274571780799037,25,-8.04707573190096
0.54,0.135821444432097,0.490150199408142,0.840149338385755,-4.36394341172552e-05,-0.0115233619383334,-0.00279086423552542,25,-8.13971813624874
0.55,0.140764836951598,0.49852830449215,0.837810508400851,-4.5174813057756e-05,-0.0117153420979014,-0.00283576153951479,25,-8.23192548595658
0.56,0.145791894099047,0.506883124997619,0.83548205054687,-4.67323519205393e-05,-0.0119064900089886,-0.00288041163023564,25,-8.3236994574179
0.57,0.150902383543843,0.515214763961622,0.83316389640032,-4.83118494053128e-05,-0.0120968109563287,-0.00292481639912634,25,-8.41504174970514
0.58,0.156096073982367,0.523523323743062,0.830855978143999,-4.99131059962786e-05,-0.0122863101796793,-0.00296897771901364,25,-8.50595408315443
0.59,0.161372735131225,0.531808906028665,0.82855822856026,-5.15359239435744e-05,-0.012474992874303,-0.00301289744433657,25,-8.59643819801066
0.6,0.166732137720563,0.540071611838908,0.826270581024365,-5.31801072449448e-05,-0.0126628641914424,-0.00305657741136721,25,-8.68649585313051
0.61,0.172174053487427,0.548311541533888,0.823992969497933,-5.48454616276368e-05,-0.0128499292387888,-0.00310001943842826,25,-8.77612882474058
0.62,0.177698255169192,0.556528794819112,0.82172532852247,-5.65317945305195e-05,-0.0130361930809449,-0.0031432253261076,25,-8.86533890524854
0.63,0.183304516497044,0.564723470751242,0.819467593212985,-5.82389150864218e-05,-0.0132216607398816,-0.00318619685746977,25,-8.95412790210469
0.64,0.188992612189519,0.572895667743759,0.817219699251693,-5.99666341046868e-05,-0.0134063371953889,-0.00322893579826447,25,-9.04249763671196
0.65,0.1947623179461,0.581045483572577,0.8149815828818,-6.17147640539388e-05,-0.0135902273855213,-0.00327144389713219,25,-9.13044994338222
0.66,0.200613410440871,0.589173015381591,0.812753180901368,-6.34831190450615e-05,-0.0137733362070372,-0.00331372288580684,25,-9.21798666833672
0.67,0.20654566731622,0.597278359688164,0.810534430657262,-6.52715148143815e-05,-0.013955668515833,-0.00335577447931566,25,-9.30510966874908
0.68,0.212558867176604,0.605361612388555,0.80832527003918,-6.70797687070571e-05,-0.0141372291273716,-0.00339760037617627,25,-9.39182081182879
0.69,0.218652789582363,0.613422868763293,0.80612563747375,-6.89076996606684e-05,-0.0143180228171051,-0.00343920225859098,25,-9.47812197394356
0.7,0.224827215043592,0.62146222348248,0.803935471918719,-7.07551281890049e-05,-0.0144980543208934,-0.00348058179263842,25,-9.56401503977889
0.71,0.231081925014059,0.629479770611052,0.801754712857205,-7.2621876366049e-05,-0.0146773283354156,-0.00352174062846249,25,-9.64950190153336
0.72,0.237416701885184,0.637475603613972,0.79958330029203,-7.45077678101532e-05,-0.0148558495185782,-0.00356268040045869,25,-9.73458445814791
0.73,0.243831328980061,0.645449815361374,0.797421174740125,-7.64126276684057e-05,-0.0150336224899171,-0.00360340272745789,25,-9.81926461456807
0.74,0.250325590547536,0.653402498133644,0.795268277227006,-7.8336282601185e-05,-0.0152106518309942,-0.00364390921290757,25,-9.90354428103733
0.75,0.256899271756337,0.661333743626457,0.793124549281326,-8.02785607668985e-05,-0.0153869420857905,-0.00368420144505052,25,-9.98742537242073
0.76,0.263552158689248,0.669243642955752,0.79098993292949,-8.22392918069038e-05,-0.015562497761093,-0.00372428099710117,25,-10.0709098075572
0.77,0.27028403833734,0.677132286662655,0.788864370690343,-8.42183068306087e-05,-0.0157373233268771,-0.00376414942741941,25,-10.1539995086396
0.78,0.277094698594245,0.684999764718354,0.786747805569929,-8.62154384007502e-05,-0.0159114232166848,-0.0038038082796821,25,-10.2366964006212
0.79,0.283983928250481,0.692846166528918,0.784640181056311,-8.82305205188462e-05,-0.0160848018279977,-0.0038432590830522,25,-10.3190024106473
0.8,0.290951516987826,0.700671580940062,0.782541441114461,-9.02633886108211e-05,-0.0162574635226051,-0.00388250335234565,25,-10.4009194675121
0.810000000000001,0.297997255373736,0.708476096241874,0.780451530181214,-9.23138795128005e-05,-0.0164294126269688,-0.00392154258819589,25,-10.4824495011379
0.820000000000001,0.305120934855813,0.716259800173477,0.778370393160286,-9.43818314570741e-05,-0.0166006534325819,-0.00396037827721626,25,-10.5635944420771
0.830000000000001,0.312322347756318,0.724022779927651,0.776297975417357,-9.64670840582228e-05,-0.0167711901963242,-0.00399901189216013,25,-10.6443562210365
0.840000000000001,0.319601287266733,0.731765122155403,0.774234222775212,-9.85694782994105e-05,-0.0169410271408132,-0.00403744489207886,25,-10.7247367684209
0.850000000000001,0.326957547442363,0.739486912970492,0.772179081508945,-0.000100688856518835,-0.0171101684547501,-0.0040756787224777,25,-10.8047380138976
0.860000000000001,0.334390923196985,0.747188237953905,0.770132498341231,-0.000102825062396339,-0.0172786182932624,-0.00411371481546954,25,-10.8843618859795
0.870000000000001,0.341901210297546,0.754869182158281,0.768094420437643,-0.000104977940940175,-0.017446380778242,-0.0041515545899266,25,-10.9636103116266
0.880000000000001,0.349488205358899,0.762529830112302,0.766064795402039,-0.00010714733847393,-0.0176134599986789,-0.00418919945163011,25,-11.0424852158649
0.890000000000001,0.357151705838585,0.770170265825022,0.764043571272004,-0.000109333102623594,-0.0177798600109917,-0.00422665079341795,25,-11.1209885214224
0.900000000000001,0.364891510031661,0.777790572790165,0.762030696514345,-0.000111535082304787,-0.0179455848393531,-0.00426390999533042,25,-11.1991221483811
0.910000000000001,0.372707417065564,0.785390833990372,0.76002612002065,-0.000113753127710128,-0.0181106384760121,-0.00430097842475392,25,-11.2768880138445
0.920000000000001,0.380599226895023,0.792971131901401,0.758029791102892,-0.000115987090296755,-0.0182750248816121,-0.00433785743656287,25,-11.3542880316203
0.930000000000001,0.388566740297011,0.800531548496292,0.7560416594891,-0.000118236822773984,-0.0184387479855056,-0.00437454837325963,25,-11.4313241119171
0.940000000000001,0.39660975886574,0.808072165249482,0.75406167531907,-0.000120502179091116,-0.0186018116860643,-0.00441105256511267,25,-11.5079981610552
0.950000000000001,0.404728085007692,0.815593063140884,0.752089789140139,-0.000122783014425375,-0.0187642198509863,-0.00444737133029286,25,-11.5843120811903
0.960000000000001,0.412921521936696,0.823094322659914,0.750125951903008,-0.00012507918517,-0.018925976317599,-0.00448350597500793,25,-11.6602677700502
0.970000000000001,0.421189873669043,0.83057602380949,0.748170114957617,-0.000127390548922455,-0.0190870848931592,-0.00451945779363526,25,-11.7358671206839
0.980000000000001,0.42953294501864,0.838038246109981,0.746222230049067,-0.000129716964472789,-0.0192475493551487,-0.00455522806885289,25,-11.8111120212214
0.990000000000001,0.437950541592206,0.845481068603117,0.744282249313597,-0.000132058291792119,-0.0194073734515669,-0.00459081807176874,25,-11.8860043546465
1,0.446442469784501,0.852904569855863,0.74235012527461,-0.00013441439202125,-0.01956656090122,-0.00462622906204826,25,-11.9605459985789
1.01,0.454959486773601,0.85049882796425,-0.240574189161258,-0.000136785127459421,-0.0197251153940067,-0.00466146228804033,25,-12.0330081941699
1.02,0.463452477509251,0.848099319165643,-0.239950879860755,-0.000136014570873597,-0.0196737564873317,-0.0046500535963059,25,-12.0089909425415
1.03,0.47192150425621,0.845706030226223,-0.239328893941973,-0.000135248178826318,-0.0196225077125481,-0.00463866550943831,25,-11.9850197570815
1.04,0.480366629146968,0.843318947925406,-0.238708230081688,-0.000134485930234757,-0.0195713689557486,-0.00462729802754248,25,-11.9610946357127
1.05,0.488787914181875,0.840938059055904,-0.238088886950218,-0.000133727804111634,-0.0195203401024872,-0.00461595115050803,25,-11.9372155758121
1.06,0.497185421229273,0.838563350423789,-0.237470863211464,-0.000132973779564871,-0.0194694210377831,-0.00460462487801028,25,-11.9133825742142
1.07,0.505559212025635,0.83619480884856,-0.236854157522955,-0.000132223835797247,-0.0194186116461244,-0.00459331920951108,25,-11.8895956272131
1.08,0.513909348175694,0.833832421163201,-0.23623876853589,-0.000131477952106042,-0.019367911811472,-0.00458203414425982,25,-11.8658547305657
1.09,0.522235891152581,0.831476174214249,-0.235624694895185,-0.000130736107882702,-0.0193173214172639,-0.00457076968129422,25,-11.8421598794937
1.1,0.530538902297962,0.829126054861854,-0.235011935239513,-0.000129998282612485,-0.0192668403464185,-0.00455952581944138,25,-11.8185110686869
1.11,0.53881844282217,0.82678204997984,-0.23440048820135,-0.000129264455874122,-0.0192164684813384,-0.00454830255731857,25,-11.7949082923053
1.12,0.547074573804348,0.82444414645577,-0.233790352407016,-0.000128534607339468,-0.0191662057039151,-0.00453709989333427,25,-11.7713515439821
1.13,0.555307356192582,0.822112331191003,-0.23318152647672,-0.000127808716773162,-0.0191160518955317,-0.00452591782568898,25,-11.7478408168258
1.14,0.563516850804041,0.819786591100757,-0.232574009024601,-0.000127086764032285,-0.0190660069370676,-0.0045147563523762,25,-11.7243761034238
1.15,0.571703118325115,0.817466913114169,-0.231967798658775,-0.000126368729066012,-0.019016070708902,-0.00450361547118332,25,-11.700957395844
1.16,0.579866219311558,0.815153284174356,-0.231362893981374,-0.000125654591915277,-0.0189662430909175,-0.00449249517969259,25,-11.6775846856381
1.17,0.588006214188622,0.81284569123847,-0.230759293588592,-0.000124944332712429,-0.0189165239625043,-0.00448139547528195,25,-11.654257963844
1.18,0.596123163251203,0.810544121277762,-0.230156996070726,-0.000124237931680892,-0.0188669132025638,-0.00447031635512603,25,-11.6309772209884
1.19,0.60421712666398,0.80824856127764,-0.229556000012221,-0.000123535369134826,-0.0188174106895123,-0.00445925781619704,25,-11.6077424470896
1.2,0.612288164461557,0.805958998237723,-0.228956303991709,-0.000122836625478788,-0.018768016301285,-0.00444821985526569,25,-11.58455363166
1.21,0.620336336548605,0.803675419171902,-0.228357906582055,-0.000122141681207394,-0.0187187299153396,-0.00443720246890211,25,-11.5614107637088
1.22,0.628361702700007,0.801397811108398,-0.2277608063504,-0.000121450516904981,-0.0186695514086601,-0.00442620565347679,25,-11.5383138317445
1.23,0.636364322560998,0.799126161089816,-0.227165001858201,-0.000120763113245273,-0.0186204806577606,-0.00441522940516146,25,-11.5152628237778
1.24,0.644344255647313,0.796860456173204,-0.226570491661275,-0.000120079450991039,-0.018571517538689,-0.00440427371993007,25,-11.4922577273239
1.25,0.652301561345329,0.794600683430105,-0.225977274309841,-0.000119399510993764,-0.0185226619270307,-0.00439333859355967,25,-11.4692985294054
1.26,0.660236298912213,0.79234682994662,-0.225385348348562,-0.000118723274193311,-0.0184739136979125,-0.00438242402163134,25,-11.4463852165549
1.27,0.668148527476063,0.790098882823454,-0.224794712316588,-0.000118050721617589,-0.0184252727260061,-0.00437152999953111,25,-11.4235177748173
1.28,0.67603830603606,0.787856829175978,-0.2242053647476,-0.000117381834382215,-0.0183767388855318,-0.00436065652245091,25,-11.400696189753
1.29,0.683905693462612,0.785620656134279,-0.223617304169847,-0.00011671659369019,-0.0183283120502626,-0.00434980358538946,25,-11.3779204464399
1.3,0.691750748497499,0.783390350843218,-0.223030529106192,-0.000116054980831557,-0.0182799920935271,-0.00433897118315321,25,-11.3551905294767
1.31,0.699573529754028,0.781165900462476,-0.222445038074153,-0.000115396977183079,-0.0182317788882143,-0.00432815931035726,25,-11.3325064229847
1.32,0.707374095717173,0.778947292166617,-0.221860829585945,-0.000114742564207903,-0.0181836723067761,-0.00431736796142626,25,-11.3098681106113
1.33,0.715152504743732,0.776734513145131,-0.22127790214852,-0.000114091723455231,-0.0181356722212318,-0.00430659713059538,25,-11.2872755755318
1.34,0.72290881506247,0.774527550602495,-0.220696254263613,-0.000113444436559995,-0.0180877785031713,-0.0042958468119112,25,-11.2647288004528
1.35,0.730643084774274,0.772326391758218,-0.220115884427778,-0.000112800685242524,-0.0180399910237591,-0.00428511699923264,25,-11.2422277676142
1.36,0.738355371852299,0.770131023846893,-0.219536791132433,-0.000112160451308217,-0.0179923096537374,-0.00427440768623188,25,-11.219772458792
1.37,0.746045734142125,0.767941434118254,-0.2189589728639,-0.00011152371664722,-0.0179447342634305,-0.00426371886639527,25,-11.197362855301
1.38,0.753714229361902,0.76575760983722,-0.218382428103449,-0.000110890463234096,-0.0178972647227477,-0.00425305053302428,25,-11.1749989379974
1.39,0.761360915102508,0.763579538283946,-0.217807155327336,-0.000110260673127501,-0.0178499009011871,-0.00424240267923642,25,-11.1526806872812
1.4,0.768985848827697,0.761407206753878,-0.217233153006843,-0.000109634328469862,-0.0178026426678395,-0.00423177529796613,25,-11.1304080830993
1.41,0.776589087874256,0.759240602557795,-0.216660419608324,-0.000109011411487049,-0.0177554898913917,-0.00422116838196573,25,-11.1081811049473
1.42,0.784170689452154,0.757079713021862,-0.216088953593244,-0.000108391904488052,-0.0177084424401301,-0.00421058192380632,25,-11.085999731873
1.43,0.791730710644702,0.75492452548768,-0.215518753418216,-0.000107775789864665,-0.0176615001819442,-0.00420001591587873,25,-11.0638639424781
1.44,0.799269208408702,0.75277502731233,-0.214949817535047,-0.000107163050091155,-0.0176146629843306,-0.00418947035039442,25,-11.0417737149217
1.45,0.806786239574605,0.750631205868422,-0.214382144390776,-0.00010655366772395,-0.0175679307143959,-0.00417894521938638,25,-11.0197290269222
1.46,0.814281860846668,0.748493048544145,-0.213815732427716,-0.000105947625401312,-0.0175213032388606,-0.00416844051471012,25,-10.9977298557601
1.47,0.821756128803106,0.74636054274331,-0.213250580083492,-0.000105344905843021,-0.0174747804240627,-0.00415795622804449,25,-10.9757761782807
1.48,0.829209099896249,0.744233675885399,-0.212686685791084,-0.000104745491850059,-0.017428362135961,-0.00414749235089267,25,-10.9538679708965
1.49,0.836640830452704,0.74211243540561,-0.212124047978866,-0.000104149366304284,-0.0173820482401387,-0.00413704887458308,25,-10.93200520959
1.5,0.844051376673507,0.739996808754904,-0.211562665070647,-0.000103556512168123,-0.0173358386018069,-0.00412662579027027,25,-10.9101878699161
1.51,0.851440794634281,0.737886783400047,-0.21100253548571,-0.000102966912484248,-0.0172897330858082,-0.00411622308893586,25,-10.8884159270046
1.52,0.8588091402854,0.735782346823658,-0.210443657638853,-0.000102380550375263,-0.0172437315566199,-0.00410584076138944,25,-10.866689355563
1.53,0.866156469452139,0.733683486524254,-0.209886029940428,-0.000101797409043392,-0.0171978338783576,-0.00409547879826951,25,-10.845008129879
1.54,0.873482837834842,0.73159019001629,-0.209329650796381,-0.000101217471770159,-0.0171520399147789,-0.00408513719004435,25,-10.8233722238228
1.55,0.880788301009075,0.729502444830207,-0.208774518608294,-0.000100640721916082,-0.0171063495292865,-0.00407481592701298,25,-10.8017816108501
1.56,0.888072914425788,0.727420238512473,-0.208220631773421,-0.000100067142920353,-0.0170607625849316,-0.00406451499930608,25,-10.7802362640044
1.57,0.895336733411478,0.725343558625626,-0.207667988684727,-9.94967183005329e-05,-0.0170152789444179,-0.00405423439688684,25,-10.7587361559193
1.58,0.902579813168348,0.723272392748316,-0.207116587730934,-9.89294316522363e-05,-0.0169698984701041,-0.00404397410955193,25,-10.7372812588217
1.59,0.909802208774466,0.721206728475351,-0.206566427296553,-9.83652666488231e-05,-0.0169246210240083,-0.00403373412693239,25,-10.7158715445338
1.6,0.917003975183932,0.719146553417732,-0.206017505761926,-9.78042070410889e-05,-0.0168794464678105,-0.00402351443849455,25,-10.6945069844757
1.61,0.924185167227034,0.717091855202699,-0.205469821503265,-9.72462366569561e-05,-0.0168343746628567,-0.00401331503354093,25,-10.6731875496682
1.62,0.931345839610416,0.715042621473772,-0.204923372892692,-9.66913394011666e-05,-0.0167894054701616,-0.00400313590121113,25,-10.6519132107352
1.63,0.938486046917239,0.712998839890789,-0.204378158298276,-9.61394992549742e-05,-0.0167445387504127,-0.00399297703048281,25,-10.6306839379061
1.64,0.945605843607343,0.710960498129948,-0.203834176084074,-9.55907002758388e-05,-0.0166997743639731,-0.00398283841017249,25,-10.6094997010184
1.65,0.952705284017412,0.708927583883847,-0.203291424610166,-9.50449265971206e-05,-0.0166551121708849,-0.00397272002893655,25,-10.5883604695204
1.66,0.959784422361139,0.70690008486152,-0.202749902232698,-9.45021624277758e-05,-0.0166105520308728,-0.00396262187527208,25,-10.5672662124734
1.67,0.966843312729389,0.704877988788481,-0.202209607303917,-9.39623920520523e-05,-0.0165660938033473,-0.00395254393751782,25,-10.5462168985545
1.68,0.973882009090365,0.702861283406758,-0.201670538172212,-9.3425599829187e-05,-0.0165217373474077,-0.00394248620385502,25,-10.5252124960589
1.69,0.980900565289774,0.700849956474937,-0.201132693182149,-9.28917701931031e-05,-0.016477482521846,-0.00393244866230838,25,-10.5042529729025
1.7,0.987899035050989,0.698843995768192,-0.200596070674512,-9.23608876521091e-05,-0.0164333291851496,-0.00392243130074695,25,-10.4833382966244
1.71,0.994877471975222,0.696843389078328,-0.200060668986341,-9.18329367885974e-05,-0.0163892771955049,-0.003912434106885,25,-10.4624684343894
1.72,1.00183592954168,0.694848124213819,-0.199526486450968,-9.13079022587451e-05,-0.0163453264108007,-0.00390245706828293,25,-10.4416433529905
1.73,1.00877446110775,0.692858188999838,-0.198993521398056,-9.07857687922143e-05,-0.0163014766886309,-0.00389250017234821,25,-10.4208630188511
1.74,1.01569311990914,0.690873571278302,-0.198461772153636,-9.02665211918541e-05,-0.0162577278862983,-0.0038825634063362,25,-10.4001273980281
1.75,1.02259195906007,0.6888942589079,-0.197931237040145,-8.97501443334029e-05,-0.0162140798608176,-0.00387264675735111,25,-10.3794364562137
1.76,1.02947103155343,0.686920239764136,-0.197401914376464,-8.92366231651917e-05,-0.0161705324689186,-0.00386275021234686,25,-10.3587901587384
1.77,1.03633039026095,0.684951501739356,-0.196873802477955,-8.87259427078483e-05,-0.0161270855670495,-0.003852873758128,25,-10.338188470573
1.78,1.04317008793336,0.682988032742791,-0.196346899656496,-8.82180880540019e-05,-0.01608373901138,-0.00384301738135056,25,-10.3176313563315
1.79,1.04999017720058,0.681029820700586,-0.195821204220524,-8.77130443679892e-05,-0.0160404926578047,-0.00383318106852299,25,-10.2971187802733
1.8,1.05679071057186,0.679076853555835,-0.195296714475065,-8.72107968855603e-05,-0.0159973463619458,-0.003823364806007,25,-10.2766507063056
1.81,1.06357174043598,0.677129119268617,-0.194773428721774,-8.67113309135863e-05,-0.015954299979157,-0.0038135685800185,25,-10.2562270979861
1.82,1.07033331906141,0.675186605816028,-0.194251345258974,-8.62146318297677e-05,-0.0159113533645259,-0.00380379237662844,25,-10.2358479185252
1.83,1.07707549859645,0.673249301192211,-0.19373046238169,-8.57206850823425e-05,-0.0158685063728777,-0.00379403618176372,25,-10.2155131307885
1.84,1.08379833106945,0.671317193408394,-0.193210778381684,-8.52294761897968e-05,-0.0158257588587779,-0.00378429998120807,25,-10.1952226972994
1.85,1.09050186838896,0.669390270492919,-0.192692291547496,-8.47409907405744e-05,-0.0157831106765358,-0.00377458376060293,25,-10.1749765802413
1.86,1.09718616234388,0.667468520491274,-0.192175000164477,-8.42552143927889e-05,-0.0157405616802075,-0.00376488750544833,25,-10.1547747414599
1.87,1.10385126460366,0.665551931466126,-0.191658902514826,-8.37721328739353e-05,-0.0156981117235988,-0.00375521120110378,25,-10.1346171424661
1.88,1.11049722671848,0.66364049149735,-0.191143996877625,-8.32917319806033e-05,-0.0156557606602685,-0.00374555483278912,25,-10.114503744438
1.89,1.11712410011938,0.661734188682061,-0.190630281528878,-8.28139975781907e-05,-0.0156135083435314,-0.00373591838558544,25,-10.0944345082235
1.9,1.12373193611846,0.659833011134645,-0.190117754741545,-8.23389156006183e-05,-0.0155713546264614,-0.00372630184443591,25,-10.0744093943423
1.91,1.13032078590907,0.65793694698679,-0.189606414785575,-8.18664720500449e-05,-0.0155292993618945,-0.0037167051941467,25,-10.0544283629891
1.92,1.13689070056594,0.65604598438751,-0.189096259927948,-8.13966529965839e-05,-0.0154873424024319,-0.00370712841938781,25,-10.0344913740351
1.93,1.14344173104539,0.654160111503183,-0.188587288432704,-8.09294445780197e-05,-0.015445483600443,-0.00369757150469397,25,-10.014598387031
1.94,1.1499739281855,0.652279316517573,-0.188079498560983,-8.04648329995264e-05,-0.0154037228080684,-0.00368803443446549,25,-9.99474936120894
1.95,1.15648734270624,0.650403587631863,-0.187572888571056,-8.00028045333854e-05,-0.0153620598772229,-0.00367851719296912,25,-9.97494425548532
